[20:56:55.384]-[tid: 4468]-[mainplib.cpp:5][xlfdlihailong@126.com]
[21:09:19.092]-[tid: 6692]-[mainplib.cpp:4][xlfdlihailong@126.com]
[21:09:19.109]-[tid: 6692]-[mainplib.cpp:6][udp.init(3333,"224.0.0.3") : 2752016]
[21:12:35.038]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.039]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.039]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.040]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.040]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.040]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.041]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.041]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.041]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.042]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.042]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.043]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.043]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.043]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.044]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.044]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.044]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.045]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.046]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.046]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.047]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.047]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.047]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.048]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.048]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.048]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.049]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.049]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.050]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.050]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.050]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.051]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.051]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.051]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.052]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.052]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.053]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.053]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.053]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.054]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.054]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.055]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.055]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.056]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.056]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.056]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.057]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.057]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.058]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.058]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.058]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.059]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.059]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.059]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.060]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.060]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.061]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.061]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.061]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.062]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.062]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.063]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.063]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.064]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.064]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.064]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.065]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.065]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.066]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.066]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.066]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.067]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.067]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.067]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.068]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.068]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.068]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.069]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.069]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.070]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.070]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.070]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.071]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.071]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.072]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.072]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.073]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.073]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.073]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.074]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.074]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.074]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.075]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.075]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.076]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.076]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.076]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.077]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.077]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.077]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.078]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.078]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.079]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.079]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.079]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.080]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.080]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.081]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.081]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.081]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.082]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.082]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.082]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.083]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.083]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.084]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.084]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.084]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.085]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.085]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.085]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.086]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.086]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.087]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.087]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.087]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.088]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.088]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.089]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.089]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.089]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.090]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.090]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.090]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.091]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.091]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.092]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.092]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.092]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.093]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.093]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.094]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.094]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.094]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.095]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.096]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.096]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.096]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.097]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.097]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.098]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.098]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.098]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.099]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.099]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.099]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.100]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.100]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.100]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.101]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.101]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.102]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.102]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.102]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.103]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.103]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.104]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.104]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.104]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.105]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.105]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.105]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.106]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.106]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.107]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.107]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.107]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.108]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.108]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.108]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.109]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.109]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.110]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.110]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.110]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.111]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.111]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.111]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.112]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.112]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.113]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.113]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.114]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.114]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.114]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.115]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.115]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.115]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.116]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.116]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.116]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.117]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.117]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.118]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.118]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.119]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.119]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.119]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.120]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.120]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.121]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.121]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.121]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
